2.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.1884,0.19573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.19573,2.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.8601,0.097867,0.084756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.097867,2.0133,0.075808,0.21442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.084756,0.075808,1.8164,0.24759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.21442,0.24759,2.1884,0.37138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.37138,2.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.7781,0.029966,0.04738,0,0.038685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.029966,1.8273,0.051902,0.069203,0.042378,0.069203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04738,0.051902,1.5702,0.17507,0.067005,0.087535,0,0.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.069203,0.17507,1.8382,0,0.10942,0.1313,0,0.065651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.038685,0.042378,0.067005,0,1.4553,0.21442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.069203,0.087535,0.10942,0.21442,1.7726,0.26261,0.1313,0.26261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.1313,0,0.26261,1.8382,0,0.1313,0.21442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.1313,0,0,0.1313,0,1.51,0.26261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.065651,0,0.26261,0.1313,0.26261,1.9039,0.42883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21442,0,0.42883,1.8382,0.33902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33902,1.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7575,0.0086503,0.016183,0,0.022887,0,0,0.018093,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086503,1.7726,0.02047,0.02047,0.02895,0.025071,0,0.022887,0.032367,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016183,0.02047,1.4607,0.17507,0.05416,0.026802,0,0.042817,0,0.059931,0,0,0.034601,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02047,0.17507,1.7179,0,0.046904,0.040203,0,0.060552,0,0.0367,0,0,0.029966,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022887,0.02895,0.05416,0,1.3459,0.15162,0,0.060552,0.048934,0,0,0,0.097867,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025071,0.026802,0.046904,0.15162,1.5674,0.26261,0,0.074161,0.073401,0.059931,0,0.042378,0,0.084756,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040203,0,0.26261,1.6085,0,0,0,0.089897,0.069203,0,0.073401,0,0.048934,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018093,0.022887,0.042817,0,0.060552,0,0,1.2734,0.12379,0.10721,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032367,0,0.060552,0.048934,0.074161,0,0.12379,1.4854,0.075808,0.18569,0,0.10942,0.15162,0.065651,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059931,0,0,0.073401,0,0.10721,0.075808,1.3459,0.21442,0,0.09476,0,0.075808,0,0,0.16081,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0,0.059931,0.089897,0,0.18569,0.21442,1.6358,0.30323,0,0.067005,0.15474,0.10721,0,0,0.092845,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069203,0,0,0,0.30323,1.4662,0,0,0,0.15474,0.097867,0,0,0.037904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034601,0,0.097867,0.042378,0,0,0.10942,0.09476,0,0,1.324,0.15162,0.26261,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029966,0,0,0.073401,0,0.15162,0,0.067005,0,0.15162,1.5428,0.15162,0.26261,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084756,0,0,0.065651,0.075808,0.15474,0,0.26261,0.15162,1.5975,0.30323,0,0.18569,0.26261,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048934,0,0,0,0.10721,0.15474,0,0.26261,0.30323,1.6851,0.27681,0,0.22742,0.21442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097867,0,0,0,0.27681,1.313,0,0,0.16951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16081,0,0,0,0,0.18569,0,0,1.2693,0.24759,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092845,0,0,0,0.26261,0.22742,0,0.24759,1.6851,0.37138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037904,0,0,0,0.21442,0.16951,0,0.37138,1.6413
